b1020,GCF_000005845.2,NP_415539.1,354,93-354,262,COG1702,COG1702,1,337.0,3.9e-116,260,1-260
b2918,GCF_000005845.2,NP_417393.1,331,1-331,331,COG1703,COG1703,0,377.0,3.89e-131,323,1-323
b1080,GCF_000005845.2,NP_415598.3,365,1-365,365,COG1706,COG1706,0,428.0,2.58e-150,365,2-365
b4351,GCF_000005845.2,NP_418771.1,304,1-304,304,COG1715,COG1715,0,344.0,4.46e-119,308,1-306
b0195,GCF_000005845.2,NP_414737.1,235,1-163,163,COG1720,COG1720,1,197.0,1.31e-64,156,4-153
b0422,GCF_000005845.2,NP_414956.1,80,1-80,80,COG1722,COG1722,2,78.2,1.14e-20,81,11-70
b4357,GCF_000005845.2,YP_026290.1,304,1-71,71,COG1725,COG1725,3,38.8,4.04e-04,125,16-80
b0742,GCF_000005845.2,NP_415270.1,263,1-263,263,COG1729,COG1729,0,218.0,1.3e-70,262,1-260
b2131,GCF_000005845.2,NP_416635.1,305,1-305,305,COG1732,COG1732,0,321.0,5.14e-110,300,5-300
b4212,GCF_000005845.2,NP_418633.4,126,1-126,126,COG1733,COG1733,0,117.0,4.83e-35,120,5-115
b0145,GCF_000005845.2,NP_414687.1,151,1-151,151,COG1734,COG1734,0,125.0,7.37e-38,120,1-117
b0803,GCF_000005845.2,NP_415324.1,88,1-88,88,COG1734,COG1734,2,64.1,1.68e-14,120,36-120
b3379,GCF_000005845.2,NP_417838.1,292,1-292,292,COG1735,COG1735,0,335.0,1.6e-115,316,11-313
b1853,GCF_000005845.2,NP_416367.1,289,1-289,289,COG1737,COG1737,0,256.0,5.32e-85,281,3-281
b2427,GCF_000005845.2,NP_416922.1,285,1-285,285,COG1737,COG1737,0,205.0,5.2e-65,281,3-280
b2561,GCF_000005845.2,NP_417056.2,282,1-282,282,COG1737,COG1737,0,223.0,4.45e-72,281,3-279
b4089,GCF_000005845.2,NP_418513.4,296,1-296,296,COG1737,COG1737,0,212.0,8.31e-68,281,5-279
b3471,GCF_000005845.2,NP_417928.1,221,1-221,221,COG1738,COG1738,0,157.0,8.47e-48,233,16-233
b3848,GCF_000005845.2,NP_418290.4,204,1-204,204,COG1739,COG1739,0,176.0,7.91e-56,203,1-203
b0972,GCF_000005845.2,NP_415491.1,372,1-372,372,COG1740,COG1740,0,490.0,7.17e-175,355,1-355
b2997,GCF_000005845.2,NP_417471.1,372,1-372,372,COG1740,COG1740,0,400.0,2.93e-139,355,1-355
b3106,GCF_000005845.2,NP_417577.1,233,1-233,233,COG1741,COG1741,0,177.0,6.82e-55,276,1-244
b3439,GCF_000005845.2,NP_417896.1,231,1-231,231,COG1741,COG1741,0,222.0,2.26e-72,276,1-245
b1582,GCF_000005845.2,NP_416099.1,108,1-108,108,COG1742,COG1742,0,108.0,8.52e-32,109,1-105
b1076,GCF_000005845.2,NP_415594.1,402,1-402,402,COG1749,COG1749,0,359.0,1.48e-121,423,4-422
b1234,GCF_000005845.2,NP_415750.2,301,1-301,301,COG1752,COG1752,0,202.0,5.0e-63,306,7-288
b3649,GCF_000005845.2,NP_418106.1,91,1-91,91,COG1758,COG1758,1,66.2,4.72e-16,74,1-65
b1814,GCF_000005845.2,NP_416328.1,454,1-80,80,COG1760,COG1760,3,45.4,3.03e-05,262,35-113
b1814,GCF_000005845.2,NP_416328.1,454,169-454,286,COG1760,COG1760,1,314.0,8.25e-106,262,1-262
b2797,GCF_000005845.2,NP_417277.1,455,1-80,80,COG1760,COG1760,3,46.5,1.16e-05,262,35-113
b2797,GCF_000005845.2,NP_417277.1,455,169-455,287,COG1760,COG1760,1,304.0,5.55e-102,262,1-262
b4471,GCF_000005845.2,YP_026204.1,454,1-80,80,COG1760,COG1760,3,43.4,1.09e-04,262,35-113
b4471,GCF_000005845.2,YP_026204.1,454,170-454,285,COG1760,COG1760,1,314.0,1.19e-105,262,2-262
b0731,GCF_000005845.2,NP_415259.1,658,1-177,177,COG1762,COG1762,1,121.0,1.42e-32,152,2-149
b2094,GCF_000005845.2,NP_416597.1,150,1-150,150,COG1762,COG1762,0,85.9,8.77e-22,152,6-152
b2383,GCF_000005845.2,NP_416884.1,831,683-831,149,COG1762,COG1762,1,118.0,2.05e-31,152,1-150
b2934,GCF_000005845.2,NP_417409.1,147,1-147,147,COG1762,COG1762,0,81.2,3.62e-20,152,1-148
b3204,GCF_000005845.2,NP_417671.1,163,1-163,163,COG1762,COG1762,0,125.0,4.47e-37,152,1-152
b3897,GCF_000005845.2,NP_418333.1,582,446-582,137,COG1762,COG1762,1,78.9,1.34e-17,152,9-146
b3900,GCF_000005845.2,NP_418336.1,148,1-148,148,COG1762,COG1762,0,104.0,2.66e-29,152,6-152
b3947,GCF_000005845.2,YP_026278.1,833,686-833,148,COG1762,COG1762,1,113.0,1.14e-29,152,5-151
b4195,GCF_000005845.2,NP_418616.1,154,1-154,154,COG1762,COG1762,0,112.0,2.28e-32,152,3-151
b4302,GCF_000005845.2,NP_418722.1,143,1-143,143,COG1762,COG1762,0,100.0,1.61e-27,152,10-148
b3856,GCF_000005845.2,NP_418293.2,175,1-175,175,COG1763,COG1763,0,168.0,7.94e-54,161,1-161
b1482,GCF_000005845.2,NP_415999.1,143,1-143,143,COG1764,COG1764,0,117.0,1.64e-34,143,1-143
b3356,GCF_000005845.2,NP_417815.1,134,1-134,134,COG1765,COG1765,0,148.0,7.14e-47,137,2-136
b1938,GCF_000005845.2,NP_416448.1,552,1-552,552,COG1766,COG1766,0,504.0,1.7e-174,545,14-545
b0613,GCF_000005845.2,NP_415146.1,292,1-292,292,COG1767,COG1767,0,269.0,5.94e-90,288,7-283
b1845,GCF_000005845.2,NP_416359.1,686,1-686,686,COG1770,COG1770,0,936.0,1.0e-200,682,7-682
b2710,GCF_000005845.2,NP_417190.1,479,407-479,73,COG1773,COG1773,1,86.5,5.53e-22,55,2-55
b4335,GCF_000005845.2,NP_418755.4,383,1-383,383,COG1775,COG1775,0,398.0,8.81e-138,379,3-378
b3198,GCF_000005845.2,NP_417665.1,188,1-188,188,COG1778,COG1778,0,234.0,2.57e-79,170,1-167
b2674,GCF_000005845.2,NP_417160.1,136,1-136,136,COG1780,COG1780,0,213.0,2.04e-72,141,1-136
b4244,GCF_000005845.2,NP_418665.1,153,1-153,153,COG1781,COG1781,0,203.0,4.28e-68,153,1-153
b0383,GCF_000005845.2,NP_414917.2,471,1-471,471,COG1785,COG1785,0,423.0,1.01e-144,482,1-480
b2221,GCF_000005845.2,NP_416725.1,220,1-220,220,COG1788,COG1788,0,275.0,2.27e-94,220,1-220
b3250,GCF_000005845.2,NP_417716.1,367,1-285,285,COG1792,COG1792,1,227.0,2.26e-72,284,1-258
b2840,GCF_000005845.2,NP_417317.1,230,1-230,230,COG1794,COG1794,0,306.0,1.85e-106,230,1-229
b1868,GCF_000005845.2,NP_416382.1,272,1-272,272,COG1801,COG1801,0,205.0,1.87e-65,263,2-263
b1450,GCF_000005845.2,NP_415967.2,221,1-221,221,COG1802,COG1802,0,147.0,4.11e-44,230,6-224
b1540,GCF_000005845.2,NP_416058.1,228,1-228,228,COG1802,COG1802,0,169.0,2.13e-52,230,5-230
b2664,GCF_000005845.2,NP_417150.4,220,1-220,220,COG1802,COG1802,0,137.0,8.2e-40,230,22-225
b4357,GCF_000005845.2,YP_026290.1,304,72-304,233,COG1802,COG1802,1,117.0,2.51e-31,230,10-230
b0963,GCF_000005845.2,NP_415483.2,152,1-152,152,COG1803,COG1803,0,230.0,7.64e-79,142,1-142
b0038,GCF_000005845.2,NP_414580.1,405,1-405,405,COG1804,COG1804,0,333.0,5.55e-112,396,1-394
b2371,GCF_000005845.2,NP_416872.4,381,1-381,381,COG1804,COG1804,0,435.0,4.21e-152,396,1-380
b2374,GCF_000005845.2,NP_416875.1,416,1-416,416,COG1804,COG1804,0,367.0,7.87e-125,396,4-396
b1703,GCF_000005845.2,NP_416218.1,277,1-277,277,COG1806,COG1806,0,330.0,2.57e-114,273,4-273
b2257,GCF_000005845.2,NP_416760.1,550,1-550,550,COG1807,COG1807,0,285.0,2.19e-89,535,1-535
b2966,GCF_000005845.2,NP_417441.1,235,1-235,235,COG1811,COG1811,0,174.0,3.26e-54,228,1-227
b1073,GCF_000005845.2,NP_415591.1,138,1-138,138,COG1815,COG1815,0,134.0,1.43e-41,133,1-133
b1623,GCF_000005845.2,NP_416140.1,333,1-333,333,COG1816,COG1816,0,339.0,9.21e-116,345,6-340
b0677,GCF_000005845.2,NP_415203.1,382,1-382,382,COG1820,COG1820,0,440.0,1.14e-154,380,1-380
b4328,GCF_000005845.2,NP_418748.1,390,1-125=309-390,207,COG1820,COG1820,3,96.5,1.21e-07,380,21-112=311-377
b1729,GCF_000005845.2,NP_416243.1,463,1-463,463,COG1823,COG1823,0,692.0,1.0e-200,458,2-458
b2185,GCF_000005845.2,NP_416690.1,94,1-94,94,COG1825,COG1825,0,102.0,8.91e-30,93,1-92
b0627,GCF_000005845.2,NP_415160.1,67,1-67,67,COG1826,COG1826,2,35.7,6.61e-04,94,1-52
b3836,GCF_000005845.2,NP_418280.4,89,1-89,89,COG1826,COG1826,0,63.4,1.29e-14,94,1-94
b3838,GCF_000005845.2,YP_026270.1,171,1-102,102,COG1826,COG1826,1,73.2,1.19e-17,94,1-85
b1517,GCF_000005845.2,NP_416034.1,291,1-291,291,COG1830,COG1830,0,270.0,1.16e-90,265,1-265
b2097,GCF_000005845.2,NP_416600.4,350,1-350,350,COG1830,COG1830,0,222.0,2.85e-71,265,1-265
b0965,GCF_000005845.2,NP_415485.4,137,1-137,137,COG1832,COG1832,0,197.0,2.68e-66,140,4-140
b1612,GCF_000005845.2,NP_416129.1,548,351-548,198,COG1838,COG1838,1,241.0,2.29e-77,184,1-177
b3062,GCF_000005845.2,NP_417534.1,201,1-201,201,COG1838,COG1838,0,212.0,1.72e-70,184,1-178
b4122,GCF_000005845.2,NP_418546.1,548,352-548,197,COG1838,COG1838,1,239.0,1.23e-76,184,1-180
b3302,GCF_000005845.2,NP_417761.1,59,1-59,59,COG1841,COG1841,0,66.0,1.29e-16,55,1-55
b1304,GCF_000005845.2,NP_415820.1,222,1-222,222,COG1842,COG1842,0,167.0,5.45e-52,225,1-221
b4182,GCF_000005845.2,NP_418603.1,232,1-232,232,COG1842,COG1842,0,87.2,1.2e-20,225,1-225
b1075,GCF_000005845.2,NP_415593.1,231,1-231,231,COG1843,COG1843,0,193.0,8.27e-62,222,31-221
b0430,GCF_000005845.2,NP_414964.1,204,1-204,204,COG1845,COG1845,0,188.0,1.73e-60,209,16-209
b1530,GCF_000005845.2,NP_416047.4,144,1-144,144,COG1846,COG1846,0,76.9,8.49e-19,126,8-124
b1642,GCF_000005845.2,NP_416159.2,144,1-144,144,COG1846,COG1846,0,63.0,1.88e-13,126,5-123
b2684,GCF_000005845.2,NP_417169.1,176,1-176,176,COG1846,COG1846,0,68.9,1.78e-15,126,4-126
b1007,GCF_000005845.2,NP_415527.4,164,1-164,164,COG1853,COG1853,0,143.0,4.9e-44,176,1-166
b1462,GCF_000005845.2,NP_415979.2,189,1-189,189,COG1853,COG1853,0,113.0,7.52e-32,176,1-176
b2687,GCF_000005845.2,NP_417172.1,171,1-171,171,COG1854,COG1854,0,253.0,1.83e-87,161,1-161
b3518,GCF_000005845.2,NP_417975.1,465,125-465,341,COG1858,COG1858,1,396.0,4.72e-136,364,1-358
b4331,GCF_000005845.2,NP_418751.4,184,1-184,184,COG1859,COG1859,0,215.0,1.83e-71,211,24-205
b0407,GCF_000005845.2,NP_414941.1,110,1-110,110,COG1862,COG1862,0,102.0,8.34e-30,97,1-97
b3403,GCF_000005845.2,NP_417862.1,540,1-540,540,COG1866,COG1866,0,835.0,1.0e-200,529,1-529
b1945,GCF_000005845.2,NP_416455.1,334,1-334,334,COG1868,COG1868,0,345.0,1.95e-118,332,1-332
b3748,GCF_000005845.2,NP_418204.2,139,1-139,139,COG1869,COG1869,0,202.0,4.11e-68,135,1-135
b2953,GCF_000005845.2,NP_417428.2,96,1-96,96,COG1872,COG1872,0,106.0,2.1e-31,102,3-102
b1897,GCF_000005845.2,NP_416411.1,266,1-266,266,COG1877,COG1877,0,257.0,6.76e-86,266,5-265
b0994,GCF_000005845.2,NP_415514.1,342,1-342,342,COG1879,COG1879,0,124.0,7.14e-33,322,24-313
b1516,GCF_000005845.2,NP_416033.1,340,1-340,340,COG1879,COG1879,0,166.0,8.28e-49,322,4-321
b1901,GCF_000005845.2,NP_416414.1,329,1-329,329,COG1879,COG1879,0,140.0,7.09e-39,322,13-322
b2150,GCF_000005845.2,NP_416655.1,332,1-332,332,COG1879,COG1879,0,171.0,9.61e-51,322,14-318
b2548,GCF_000005845.2,NP_417043.1,327,1-327,327,COG1879,COG1879,0,155.0,9.71e-45,322,1-322
b3751,GCF_000005845.2,NP_418207.1,296,1-296,296,COG1879,COG1879,0,229.0,7.79e-74,322,1-309
b4088,GCF_000005845.2,NP_418512.1,311,1-311,311,COG1879,COG1879,0,195.0,4.99e-60,322,11-308
b4227,GCF_000005845.2,NP_418648.1,318,1-318,318,COG1879,COG1879,0,184.0,6.12e-56,322,33-320
b0545,GCF_000005845.2,NP_415077.1,183,1-183,183,COG1881,COG1881,0,185.0,4.08e-60,174,1-174
b0773,GCF_000005845.2,NP_415294.1,158,1-158,158,COG1881,COG1881,0,177.0,2.29e-57,174,23-172
b0823,GCF_000005845.2,NP_415344.1,810,1-810,810,COG1882,COG1882,0,787.0,1.0e-200,755,1-755
b0903,GCF_000005845.2,NP_415423.1,760,1-760,760,COG1882,COG1882,0,1055.0,1.0e-200,755,2-754
b3114,GCF_000005845.2,YP_026205.1,764,1-764,764,COG1882,COG1882,0,1021.0,1.0e-200,755,1-755
b3951,GCF_000005845.2,NP_418386.1,765,1-765,765,COG1882,COG1882,0,719.0,1.0e-200,755,2-755
b2917,GCF_000005845.2,NP_417392.1,714,1-559,559,COG1884,COG1884,1,701.0,1.0e-200,548,3-547
b1946,GCF_000005845.2,NP_416456.1,137,1-137,137,COG1886,COG1886,0,105.0,8.21e-30,136,23-136
b0425,GCF_000005845.2,NP_414959.1,303,1-303,303,COG1893,COG1893,0,263.0,4.24e-87,307,1-307
b2284,GCF_000005845.2,NP_416787.1,445,1-445,445,COG1894,COG1894,0,647.0,1.0e-200,424,12-422
b2291,GCF_000005845.2,NP_416794.1,199,1-199,199,COG1896,COG1896,0,154.0,1.56e-47,193,3-193
b2361,GCF_000005845.2,NP_416862.2,178,1-178,178,COG1896,COG1896,0,96.5,3.99e-25,193,3-190
b4013,GCF_000005845.2,NP_418437.1,309,1-309,309,COG1897,COG1897,0,482.0,2.61e-173,307,1-307
b2038,GCF_000005845.2,NP_416542.1,185,1-185,185,COG1898,COG1898,0,220.0,8.25e-74,173,1-173
b1650,GCF_000005845.2,NP_416167.1,365,1-365,365,COG1902,COG1902,0,341.0,4.45e-116,363,1-358
b3081,GCF_000005845.2,NP_417552.1,672,1-370,370,COG1902,COG1902,1,388.0,2.52e-130,363,1-363
b3092,GCF_000005845.2,NP_417563.1,470,1-470,470,COG1904,COG1904,0,682.0,1.0e-200,463,1-463
b2285,GCF_000005845.2,NP_416788.1,166,1-166,166,COG1905,COG1905,0,207.0,3.54e-69,160,1-157
b2392,GCF_000005845.2,NP_416893.1,412,1-412,412,COG1914,COG1914,0,343.0,2.9e-115,416,1-415
b1299,GCF_000005845.2,NP_415815.1,185,95-185,91,COG1917,COG1917,3,47.4,4.02e-07,131,33-118
b1696,GCF_000005845.2,NP_416211.1,303,1-89,89,COG1917,COG1917,3,46.2,1.33e-06,131,40-110
b3906,GCF_000005845.2,NP_418342.2,282,1-81,81,COG1917,COG1917,3,43.5,1.16e-05,131,52-107
b3408,GCF_000005845.2,NP_417867.1,75,1-75,75,COG1918,COG1918,0,74.6,1.99e-19,75,2-75
b3591,GCF_000005845.2,NP_418048.1,463,62-463,402,COG1921,COG1921,1,385.0,3.19e-131,395,19-389
b3794,GCF_000005845.2,NP_418242.1,246,1-246,246,COG1922,COG1922,0,264.0,3.4e-89,253,1-230
b4172,GCF_000005845.2,NP_418593.1,102,1-102,102,COG1923,COG1923,1,121.0,1.17e-37,77,1-73
b4334,GCF_000005845.2,NP_418754.2,255,1-255,255,COG1924,COG1924,2,280.0,4.63e-93,396,134-395
b1198,GCF_000005845.2,NP_415716.4,472,144-243,100,COG1925,COG1925,1,89.9,1.58e-22,88,1-87
b2169,GCF_000005845.2,NP_416674.1,376,285-376,92,COG1925,COG1925,1,101.0,7.5e-27,88,2-87
b2383,GCF_000005845.2,NP_416884.1,831,1-101,101,COG1925,COG1925,1,89.9,1.67e-22,88,1-88
b2415,GCF_000005845.2,NP_416910.1,85,1-85,85,COG1925,COG1925,0,105.0,2.74e-31,88,1-83
b3206,GCF_000005845.2,NP_417673.1,90,1-90,90,COG1925,COG1925,0,86.5,1.0e-23,88,1-88
b3947,GCF_000005845.2,YP_026278.1,833,1-102,102,COG1925,COG1925,1,84.5,1.22e-20,88,1-88
b0514,GCF_000005845.2,NP_415047.1,381,1-381,381,COG1929,COG1929,0,474.0,9.86e-168,378,1-377
b3124,GCF_000005845.2,NP_417593.4,381,1-381,381,COG1929,COG1929,0,488.0,3.72e-173,378,1-376
b0907,GCF_000005845.2,NP_415427.1,362,1-362,362,COG1932,COG1932,0,520.0,1.0e-200,365,3-365
b3200,GCF_000005845.2,NP_417667.1,185,1-185,185,COG1934,COG1934,0,181.0,1.6e-58,173,1-171
b0357,GCF_000005845.2,NP_414891.4,91,1-91,91,COG1937,COG1937,0,89.0,1.13e-24,89,1-89
b2105,GCF_000005845.2,NP_416608.1,90,1-90,90,COG1937,COG1937,0,86.5,8.91e-24,89,1-89
b0394,GCF_000005845.2,NP_414928.2,302,1-302,302,COG1940,COG1940,0,203.0,9.15e-64,314,7-308
b0676,GCF_000005845.2,NP_415202.1,406,81-406,326,COG1940,COG1940,1,205.0,4.08e-63,314,1-314
b1119,GCF_000005845.2,NP_415637.1,303,1-303,303,COG1940,COG1940,0,213.0,1.27e-67,314,7-306
b1594,GCF_000005845.2,NP_416111.1,406,80-406,327,COG1940,COG1940,1,191.0,1.36e-57,314,1-303
b2550,GCF_000005845.2,NP_417045.4,397,76-397,322,COG1940,COG1940,1,155.0,3.68e-44,314,1-313
b3222,GCF_000005845.2,NP_417689.4,291,1-291,291,COG1940,COG1940,0,148.0,1.57e-42,314,6-255
b4084,GCF_000005845.2,NP_418508.1,309,1-309,309,COG1940,COG1940,0,163.0,6.85e-48,314,1-314
b1461,GCF_000005845.2,NP_415978.1,77,1-77,77,COG1942,COG1942,0,65.9,3.58e-16,69,1-69
b0228,GCF_000005845.2,NP_414763.1,165,1-165,165,COG1943,COG1943,0,114.0,3.84e-33,136,1-136
b0905,GCF_000005845.2,NP_415425.4,586,1-420,420,COG1944,COG1944,1,395.0,1.31e-133,398,4-396
b0452,GCF_000005845.2,NP_414986.1,286,1-286,286,COG1946,COG1946,0,393.0,9.0e-139,289,1-286
b1208,GCF_000005845.2,NP_415726.1,283,1-283,283,COG1947,COG1947,0,313.0,1.6e-107,289,2-288
b4162,GCF_000005845.2,NP_418586.4,181,1-181,181,COG1949,COG1949,0,314.0,7.01e-111,184,1-180
b1612,GCF_000005845.2,NP_416129.1,548,1-350,350,COG1951,COG1951,1,349.0,9.42e-118,297,1-297
b3061,GCF_000005845.2,NP_417533.1,303,1-303,303,COG1951,COG1951,0,314.0,3.43e-107,297,1-297
b4122,GCF_000005845.2,NP_418546.1,548,1-351,351,COG1951,COG1951,1,357.0,5.85e-121,297,2-297
b3609,GCF_000005845.2,NP_418066.1,155,1-155,155,COG1952,COG1952,0,210.0,1.09e-70,157,5-157
b0511,GCF_000005845.2,NP_415044.4,484,1-484,484,COG1953,COG1953,0,417.0,6.64e-142,497,15-496
b2768,GCF_000005845.2,NP_417248.1,191,1-191,191,COG1954,COG1954,0,220.0,1.28e-73,181,1-181
b1832,GCF_000005845.2,NP_416346.4,165,1-165,165,COG1956,COG1956,0,222.0,4.52e-75,163,10-163
b0030,GCF_000005845.2,NP_414571.1,304,1-304,304,COG1957,COG1957,0,334.0,4.05e-115,311,1-308
b0651,GCF_000005845.2,NP_415184.1,311,1-311,311,COG1957,COG1957,0,390.0,1.06e-136,311,1-311
b2162,GCF_000005845.2,NP_416667.1,313,1-313,313,COG1957,COG1957,0,371.0,1.83e-129,311,1-310
b2531,GCF_000005845.2,NP_417026.1,162,1-162,162,COG1959,COG1959,0,144.0,1.39e-44,150,1-141
b4178,GCF_000005845.2,NP_418599.1,141,1-141,141,COG1959,COG1959,0,137.0,5.31e-42,150,1-144
b0039,GCF_000005845.2,NP_414581.1,380,1-380,380,COG1960,COG1960,0,274.0,3.82e-89,393,1-391
b0221,GCF_000005845.2,NP_414756.2,814,109-518,410,COG1960,COG1960,1,174.0,5.7e-48,393,9-379
b1695,GCF_000005845.2,NP_416210.4,383,1-383,383,COG1960,COG1960,0,297.0,8.15e-98,393,1-390
b4187,GCF_000005845.2,NP_418608.6,541,1-446,446,COG1960,COG1960,1,214.0,3.93e-64,393,23-393
b0278,GCF_000005845.2,NP_414812.1,232,1-232,232,COG1961,COG1961,0,49.6,4.3e-07,222,1-203
b0544,GCF_000005845.2,NP_415076.1,508,1-250,250,COG1961,COG1961,1,83.5,2.05e-18,222,1-222
b1158,GCF_000005845.2,NP_415676.1,184,1-184,184,COG1961,COG1961,0,155.0,1.23e-47,222,4-196
b1374,GCF_000005845.2,NP_415892.1,196,1-196,196,COG1961,COG1961,0,134.0,3.42e-39,222,2-204
b1545,GCF_000005845.2,NP_416063.1,196,1-196,196,COG1961,COG1961,0,134.0,3.11e-39,222,2-204
b3807,GCF_000005845.2,NP_418251.1,106,1-106,106,COG1965,COG1965,0,140.0,9.66e-45,106,1-105
b0598,GCF_000005845.2,NP_415130.1,701,1-701,701,COG1966,COG1966,0,531.0,1.0e-200,575,1-574
b4354,GCF_000005845.2,NP_418774.2,716,1-716,716,COG1966,COG1966,0,506.0,2.43e-172,575,1-574
b3057,GCF_000005845.2,NP_417529.1,273,1-273,273,COG1968,COG1968,0,296.0,3.0e-101,270,2-268
b0974,GCF_000005845.2,NP_415493.1,235,1-235,235,COG1969,COG1969,0,334.0,1.87e-117,227,1-227
b3291,GCF_000005845.2,NP_417749.1,136,1-136,136,COG1970,COG1970,0,174.0,5.45e-57,130,1-130
b1821,GCF_000005845.2,NP_416335.4,188,1-188,188,COG1971,COG1971,0,202.0,1.34e-66,190,1-187
b2161,GCF_000005845.2,NP_416666.1,416,1-416,416,COG1972,COG1972,0,436.0,6.53e-152,404,1-404
b2164,GCF_000005845.2,NP_416669.1,416,1-416,416,COG1972,COG1972,0,426.0,5.95e-148,404,1-404
b2393,GCF_000005845.2,NP_416894.1,400,1-400,400,COG1972,COG1972,0,361.0,1.22e-122,404,2-403
b1145,GCF_000005845.2,NP_415663.1,224,1-224,224,COG1974,COG1974,0,138.0,1.12e-40,201,1-201
b1183,GCF_000005845.2,NP_415701.1,139,1-139,139,COG1974,COG1974,2,128.0,8.73e-38,201,66-201
b4043,GCF_000005845.2,NP_418467.1,202,1-202,202,COG1974,COG1974,0,214.0,5.36e-71,201,1-199
b0283,GCF_000005845.2,NP_414817.1,318,1-318,318,COG1975,COG1975,0,190.0,1.45e-58,278,1-263
b2875,GCF_000005845.2,NP_417351.1,541,1-272,272,COG1975,COG1975,1,219.0,1.67e-67,278,1-278
b0784,GCF_000005845.2,NP_415305.1,81,1-81,81,COG1977,COG1977,0,87.0,4.01e-24,84,1-84
b3011,GCF_000005845.2,NP_417484.1,387,1-387,387,COG1979,COG1979,0,597.0,1.0e-200,384,1-384
b0186,GCF_000005845.2,NP_414728.1,713,121-713,593,COG1982,COG1982,1,609.0,1.0e-200,557,1-550
b0693,GCF_000005845.2,NP_415220.1,732,100-732,633,COG1982,COG1982,1,627.0,1.0e-200,557,1-557
b2965,GCF_000005845.2,NP_417440.4,711,92-711,620,COG1982,COG1982,1,649.0,1.0e-200,557,1-557
b4117,GCF_000005845.2,NP_418541.2,755,131-755,625,COG1982,COG1982,1,573.0,1.0e-200,557,1-557
b4131,GCF_000005845.2,NP_418555.1,715,121-715,595,COG1982,COG1982,1,601.0,1.0e-200,557,1-550
b1306,GCF_000005845.2,NP_415822.1,119,1-119,119,COG1983,COG1983,1,72.3,3.97e-18,70,1-70
b0712,GCF_000005845.2,NP_415240.1,310,1-310,310,COG1984,COG1984,0,425.0,8.28e-151,314,1-314
b0414,GCF_000005845.2,NP_414948.1,367,144-367,224,COG1985,COG1985,1,217.0,1.04e-69,218,1-214
b4394,GCF_000005845.2,NP_418811.2,170,1-170,170,COG1986,COG1986,0,191.0,1.0e-62,175,1-172
b1949,GCF_000005845.2,NP_416459.1,89,1-89,89,COG1987,COG1987,0,80.9,1.31e-21,89,1-89
b0527,GCF_000005845.2,NP_415060.1,173,1-173,173,COG1988,COG1988,0,67.7,3.58e-14,190,1-179
b1728,GCF_000005845.2,NP_416242.6,196,1-196,196,COG1988,COG1988,0,101.0,9.66e-27,190,1-190
b2972,GCF_000005845.2,NP_417446.4,269,1-269,269,COG1989,COG1989,0,161.0,1.65e-48,254,11-244
b3335,GCF_000005845.2,NP_417794.1,225,1-225,225,COG1989,COG1989,0,102.0,4.21e-26,254,6-239
b0052,GCF_000005845.2,NP_414594.1,329,1-329,329,COG1995,COG1995,0,429.0,2.0e-151,332,2-330
b0081,GCF_000005845.2,NP_414623.1,152,1-152,152,COG2001,COG2001,0,181.0,1.64e-59,146,1-146
b3129,GCF_000005845.2,NP_417598.1,111,1-111,111,COG2002,COG2002,0,48.4,1.25e-08,89,1-89
b0247,GCF_000005845.2,NP_414781.1,158,1-158,158,COG2003,COG2003,2,169.0,1.65e-53,224,65-224
b2002,GCF_000005845.2,NP_416506.1,148,1-148,148,COG2003,COG2003,2,167.0,6.71e-53,224,78-224
b2644,GCF_000005845.2,NP_417131.1,160,1-160,160,COG2003,COG2003,2,167.0,1.53e-52,224,65-224
b3638,GCF_000005845.2,NP_418095.4,222,1-222,222,COG2003,COG2003,0,271.0,1.75e-92,224,3-224
b0761,GCF_000005845.2,NP_415282.1,262,1-128,128,COG2005,COG2005,1,126.0,8.96e-37,130,1-130
b0870,GCF_000005845.2,NP_415391.1,333,1-333,333,COG2008,COG2008,0,370.0,2.85e-128,342,1-342
b0721,GCF_000005845.2,NP_415249.1,129,1-129,129,COG2009,COG2009,0,94.4,1.13e-25,132,1-127
b0198,GCF_000005845.2,NP_414740.1,217,1-217,217,COG2011,COG2011,0,223.0,5.7e-74,222,6-222
b4083,GCF_000005845.2,NP_418507.2,661,1-661,661,COG2015,COG2015,0,1004.0,1.0e-200,655,1-655
b0756,GCF_000005845.2,NP_415277.1,346,1-346,346,COG2017,COG2017,0,251.0,6.87e-82,308,6-305
b2544,GCF_000005845.2,NP_417039.1,290,1-290,290,COG2017,COG2017,0,198.0,1.32e-61,308,14-307
b3879,GCF_000005845.2,NP_418315.3,308,1-308,308,COG2017,COG2017,0,188.0,1.45e-57,308,1-304
b3991,GCF_000005845.2,NP_418418.2,256,1-256,256,COG2022,COG2022,0,371.0,5.8e-131,262,7-262
b0042,GCF_000005845.2,NP_414584.1,313,1-313,313,COG2025,COG2025,0,284.0,5.17e-95,313,1-312
b1698,GCF_000005845.2,NP_416213.1,312,1-312,312,COG2025,COG2025,0,294.0,4.79e-99,313,2-312
b2769,GCF_000005845.2,NP_417249.4,286,1-286,286,COG2025,COG2025,0,229.0,4.36e-74,313,30-313
b1563,GCF_000005845.2,NP_416081.1,95,1-95,95,COG2026,COG2026,0,67.4,4.27e-16,90,1-88
b3182,GCF_000005845.2,NP_417649.1,477,1-477,477,COG2027,COG2027,0,491.0,1.28e-171,470,1-470
